t,target_x,target_y,target_theta,pos_x,pos_y,pos_theta,pos_w0,pos_w1,pos_w2,target_vx,target_vy,target_vtheta
7.600000,-0.593878,-0.709314,1.757422,-0.641128,-0.737231,1.874272,8.602219,15.987133,-14.262029,0.500562,0.315783,-1.398492
7.610000,-0.590400,-0.705600,1.746720,-0.638914,-0.734320,1.844024,8.037687,16.045758,-14.664241,0.507284,0.316313,-1.275517
7.620000,-0.586918,-0.701874,1.736014,-0.634732,-0.729951,1.847600,7.121800,16.294738,-15.440412,0.519956,0.324461,-1.080100
7.630000,-0.583433,-0.698137,1.725305,-0.630210,-0.724856,1.848762,7.520503,16.358634,-14.848172,0.512987,0.318138,-1.222943
7.640000,-0.579945,-0.694389,1.714594,-0.626142,-0.719574,1.847417,7.893377,16.156579,-14.142187,0.502648,0.304671,-1.341677
7.650000,-0.576454,-0.690630,1.703880,-0.621525,-0.713853,1.850526,8.299774,15.906414,-13.606552,0.496885,0.289436,-1.435367
7.660000,-0.572959,-0.686861,1.693164,-0.617227,-0.709268,1.840386,8.861251,15.541136,-12.781793,0.485652,0.269919,-1.573622
7.670000,-0.569462,-0.683081,1.682447,-0.613005,-0.705520,1.826922,8.707556,15.379933,-12.424286,0.477647,0.261873,-1.579392
7.680000,-0.565963,-0.679291,1.671728,-0.609291,-0.702383,1.800438,8.258026,15.429022,-12.226563,0.470418,0.262285,-1.551941
7.690000,-0.562461,-0.675491,1.661009,-0.604854,-0.699467,1.789671,7.252162,15.526422,-12.482279,0.468298,0.268915,-1.394291
7.700000,-0.558956,-0.671682,1.650289,-0.600976,-0.697675,1.778467,6.680167,15.823416,-12.210722,0.458975,0.277850,-1.393825
7.710000,-0.555450,-0.667863,1.639569,-0.596510,-0.695340,1.764554,5.946011,16.490273,-12.179264,0.455258,0.298122,-1.388972
7.720000,-0.551942,-0.664034,1.628850,-0.591820,-0.692875,1.753028,5.096929,16.895444,-11.971161,0.445687,0.313060,-1.357039
7.730000,-0.548431,-0.660197,1.618132,-0.587255,-0.690209,1.737381,4.328093,17.264605,-11.631161,0.433893,0.326782,-1.348958
7.740000,-0.544919,-0.656351,1.607415,-0.582590,-0.687549,1.723473,3.459184,17.512737,-11.374408,0.423359,0.338586,-1.299663
7.750000,-0.541406,-0.652496,1.596700,-0.579114,-0.686089,1.690456,2.640242,17.765832,-11.044347,0.411841,0.350527,-1.267734
7.760000,-0.537891,-0.648633,1.585986,-0.574236,-0.683040,1.680786,0.957930,18.154266,-11.397505,0.412230,0.374558,-1.044698
7.770000,-0.534374,-0.644762,1.575276,-0.569276,-0.679581,1.673748,0.366794,18.311518,-10.886789,0.398621,0.382781,-1.055102
7.780000,-0.530857,-0.640882,1.564568,-0.564172,-0.675403,1.667070,-0.026434,18.383861,-10.294886,0.384192,0.386981,-1.091802
7.790000,-0.527339,-0.636996,1.553863,-0.560034,-0.672401,1.641071,-0.248275,18.238489,-9.630278,0.368337,0.384069,-1.132075
7.800000,-0.523820,-0.633101,1.543162,-0.556862,-0.670423,1.613558,-1.376457,18.161053,-9.554365,0.362143,0.392998,-0.979094
7.810000,-0.520300,-0.629200,1.532465,-0.552795,-0.668417,1.602312,-2.671070,18.445228,-9.785716,0.365622,0.412231,-0.810935
7.820000,-0.516780,-0.625292,1.521773,-0.549493,-0.667323,1.592411,-3.453851,18.913007,-9.511616,0.360149,0.431252,-0.805396
7.830000,-0.513259,-0.621376,1.511085,-0.545524,-0.665657,1.584515,-4.304012,19.759670,-9.450037,0.362341,0.459467,-0.813261
7.840000,-0.509738,-0.617455,1.500403,-0.541521,-0.663705,1.575247,-5.035333,20.389493,-9.142765,0.357851,0.482023,-0.841126
7.850000,-0.506218,-0.613526,1.489726,-0.537440,-0.661825,1.567272,-5.758431,20.899810,-8.825970,0.353031,0.501788,-0.855212
7.860000,-0.502697,-0.609592,1.479056,-0.533539,-0.659669,1.558776,-6.462875,21.439230,-8.461885,0.347428,0.522331,-0.882168
7.870000,-0.499176,-0.605652,1.468391,-0.529602,-0.657576,1.551984,-7.091711,21.913874,-8.147592,0.343622,0.540166,-0.903848
7.880000,-0.495656,-0.601706,1.457734,-0.525596,-0.655480,1.544193,-7.675366,22.434818,-7.799500,0.339453,0.558697,-0.942493
7.890000,-0.492137,-0.597755,1.447084,-0.522337,-0.654229,1.548638,-8.313744,22.913398,-7.428583,0.334589,0.577246,-0.971083
7.900000,-0.488618,-0.593799,1.436442,-0.518728,-0.652025,1.542401,-8.439853,23.926769,-7.201672,0.337188,0.600000,-1.121960
7.910000,-0.485100,-0.589838,1.425808,-0.516884,-0.650737,1.538792,-8.456795,24.015467,-6.948767,0.336280,0.600000,-1.165925
7.920000,-0.481583,-0.585871,1.415182,-0.515104,-0.649948,1.554587,-8.105568,24.456380,-7.222737,0.353007,0.600000,-1.236093
7.930000,-0.478067,-0.581901,1.404566,-0.511580,-0.647033,1.544920,-6.905646,25.386413,-7.402304,0.370366,0.600000,-1.500209
7.940000,-0.474553,-0.577926,1.393958,-0.507322,-0.643410,1.533247,-7.066408,25.409776,-7.195443,0.370269,0.600000,-1.509615
7.950000,-0.471040,-0.573947,1.383361,-0.503020,-0.640192,1.523165,-7.418893,25.260781,-6.773346,0.362823,0.600000,-1.498865
7.960000,-0.467528,-0.569964,1.372773,-0.498266,-0.636295,1.506046,-7.703758,25.136908,-6.327268,0.354920,0.600000,-1.503921
7.970000,-0.464018,-0.565978,1.362196,-0.494814,-0.633250,1.496954,-8.343638,24.746664,-5.780205,0.342478,0.600000,-1.438507
7.980000,-0.460511,-0.561988,1.351629,-0.491255,-0.630154,1.486352,-8.459674,24.778234,-5.586883,0.343033,0.600000,-1.453248
7.990000,-0.457005,-0.557995,1.341074,-0.488608,-0.627631,1.478495,-8.652919,24.749028,-5.367902,0.342506,0.600000,-1.452778
8.000000,-0.453501,-0.553999,1.330531,-0.486440,-0.625683,1.482709,-8.612890,24.951817,-5.412384,0.351070,0.600000,-1.479636
8.010000,-0.450000,-0.550000,1.320000,-0.484915,-0.624017,1.491820,-8.002846,25.557983,-5.539684,0.364404,0.600000,-1.627093
8.020000,-0.446501,-0.545999,1.309481,-0.482210,-0.621438,1.487313,-7.094400,26.397386,-5.837951,0.384138,0.600000,-1.823390
8.030000,-0.443005,-0.541995,1.298976,-0.479992,-0.619362,1.491002,-6.926866,26.680333,-5.845469,0.392045,0.600000,-1.883375
8.040000,-0.439512,-0.537990,1.288483,-0.478317,-0.617622,1.500005,-6.339912,27.254266,-5.959095,0.404800,0.600000,-2.025191
8.050000,-0.436022,-0.533982,1.278004,-0.477208,-0.616131,1.511334,-5.442824,28.047789,-6.211056,0.422959,0.600000,-2.220008
8.060000,-0.432534,-0.529973,1.267540,-0.473982,-0.613002,1.496594,-4.354078,28.980609,-6.623283,0.446738,0.600000,-2.437940
8.070000,-0.429050,-0.525963,1.257089,-0.470663,-0.610130,1.485922,-4.727000,28.936543,-6.523034,0.449319,0.600000,-2.395048
8.080000,-0.425570,-0.521952,1.246654,-0.466497,-0.606450,1.461152,-4.929623,28.968847,-6.370223,0.450933,0.600000,-2.392677
8.090000,-0.422093,-0.517939,1.236234,-0.462292,-0.603084,1.439427,-5.870079,28.503755,-6.024341,0.444047,0.600000,-2.249181
8.100000,-0.418619,-0.513926,1.225830,-0.458275,-0.599525,1.416914,-6.665273,28.084325,-5.645772,0.436723,0.600000,-2.135965
8.110000,-0.415150,-0.509913,1.215442,-0.454921,-0.596465,1.403754,-7.459853,27.661382,-5.323552,0.431255,0.600000,-2.014726
8.120000,-0.411685,-0.505899,1.205070,-0.451450,-0.592975,1.383179,-7.766068,27.596388,-5.158280,0.432369,0.600000,-1.986839
8.130000,-0.408223,-0.501885,1.194716,-0.447880,-0.589388,1.362833,-8.405014,27.307062,-4.984712,0.432271,0.600000,-1.884639
8.140000,-0.404766,-0.497871,1.184378,-0.444303,-0.585938,1.343286,-9.038816,26.992513,-4.775467,0.431137,0.600000,-1.784552
8.150000,-0.401314,-0.493858,1.174059,-0.440792,-0.582413,1.323340,-9.633038,26.686888,-4.557062,0.429896,0.600000,-1.692273
8.160000,-0.397866,-0.489845,1.163757,-0.438069,-0.579283,1.314524,-10.232735,26.373075,-4.355735,0.429267,0.600000,-1.595832
8.170000,-0.394422,-0.485834,1.153474,-0.434991,-0.575687,1.296658,-10.293993,26.534146,-4.347259,0.436466,0.600000,-1.610496
8.180000,-0.390984,-0.481823,1.143210,-0.431365,-0.572187,1.275941,-10.769995,26.361360,-4.259785,0.440065,0.600000,-1.534485
8.190000,-0.387551,-0.477814,1.132965,-0.428476,-0.569049,1.268086,-11.404346,25.977578,-4.015020,0.438138,0.600000,-1.429758
8.200000,-0.384123,-0.473806,1.122740,-0.426494,-0.566161,1.267188,-11.445194,26.123738,-3.945274,0.443530,0.600000,-1.453464
8.210000,-0.380700,-0.469800,1.112535,-0.425223,-0.563382,1.272761,-11.134959,26.675198,-4.119699,0.457936,0.600000,-1.546532
8.220000,-0.377283,-0.465796,1.102351,-0.422023,-0.560359,1.237668,-10.500049,27.568989,-4.484814,0.479405,0.600000,-1.704100
8.230000,-0.373871,-0.461794,1.092187,-0.417879,-0.557529,1.205833,-11.741633,26.868306,-4.383500,0.481521,0.600000,-1.454805
8.240000,-0.370465,-0.457795,1.082045,-0.414891,-0.554496,1.199056,-12.878045,26.010959,-3.991668,0.474137,0.600000,-1.237877
8.250000,-0.367066,-0.453798,1.071924,-0.412864,-0.551626,1.199290,-12.893587,26.156823,-3.875050,0.478253,0.600000,-1.271317
8.260000,-0.363672,-0.449805,1.061826,-0.411715,-0.548844,1.205279,-12.571481,26.740613,-4.017985,0.491926,0.600000,-1.374635
8.270000,-0.360284,-0.445814,1.051750,-0.408929,-0.546111,1.168763,-11.960991,27.699901,-4.401420,0.514304,0.600000,-1.535285
8.280000,-0.356903,-0.441827,1.041698,-0.404998,-0.543663,1.132549,-13.256279,27.019650,-4.380043,0.520260,0.600000,-1.270659
8.290000,-0.353529,-0.437843,1.031668,-0.401057,-0.541497,1.101318,-14.561058,26.033402,-4.022662,0.514693,0.600000,-1.008811
8.300000,-0.350161,-0.433863,1.021662,-0.397033,-0.537874,1.085946,-15.626608,25.161593,-3.652679,0.508956,0.600000,-0.796562
8.310000,-0.346800,-0.429888,1.011681,-0.394308,-0.534291,1.086144,-16.020843,24.747313,-3.242234,0.502326,0.600000,-0.742657
8.320000,-0.343446,-0.425916,1.001724,-0.392573,-0.530954,1.093502,-15.760168,25.162415,-3.168153,0.508615,0.600000,-0.844200
8.330000,-0.340099,-0.421949,0.991791,-0.391672,-0.527750,1.107676,-15.190758,26.058682,-3.357011,0.524743,0.600000,-1.017103
8.340000,-0.336760,-0.417986,0.981885,-0.388550,-0.524872,1.070451,-14.310152,27.371854,-3.772499,0.549128,0.600000,-1.257913
8.350000,-0.333428,-0.414029,0.972003,-0.384488,-0.522695,1.031037,-15.638882,26.510495,-3.601668,0.551220,0.600000,-0.984472
8.360000,-0.330103,-0.410077,0.962149,-0.380453,-0.520787,0.995998,-17.033849,25.292229,-3.171266,0.543853,0.600000,-0.688880
8.370000,-0.326786,-0.406130,0.952320,-0.375723,-0.519519,0.956429,-18.207259,24.179802,-2.747077,0.536662,0.600000,-0.436782
8.380000,-0.323478,-0.402188,0.942519,-0.372621,-0.517048,0.969581,-19.500299,22.679149,-2.151636,0.522459,0.600000,-0.139102
8.390000,-0.320177,-0.398253,0.932745,-0.370715,-0.514479,0.989606,-18.750446,23.428454,-1.957788,0.524447,0.600000,-0.368363
8.400000,-0.316884,-0.394323,0.922998,-0.369734,-0.511766,1.015329,-17.744753,24.731955,-2.068504,0.538309,0.600000,-0.666074
8.410000,-0.313600,-0.390400,0.913280,-0.369404,-0.508955,1.044565,-16.490521,26.454156,-2.427697,0.561339,0.600000,-1.020492
8.420000,-0.310324,-0.386483,0.903590,-0.369548,-0.506085,1.076643,-15.039167,28.425551,-2.975917,0.590795,0.600000,-1.409751
8.430000,-0.307057,-0.382573,0.893930,-0.370395,-0.503024,1.107396,-13.412445,29.904504,-2.999379,0.600000,0.600000,-1.827134
8.440000,-0.303799,-0.378670,0.884298,-0.368095,-0.500343,1.073818,-11.825773,31.071427,-2.770739,0.600000,0.600000,-2.230978
8.450000,-0.300550,-0.374774,0.874697,-0.365767,-0.497994,1.047488,-13.062175,30.291292,-2.524810,0.600000,0.600000,-1.991208
8.460000,-0.297309,-0.370886,0.865125,-0.363473,-0.495951,1.026032,-13.967244,29.709823,-2.275787,0.600000,0.600000,-1.823628
8.470000,-0.294078,-0.367005,0.855584,-0.359727,-0.494407,0.979706,-14.652469,29.265918,-2.026512,0.600000,0.600000,-1.704481
8.480000,-0.290857,-0.363132,0.846074,-0.355982,-0.493216,0.941031,-16.375170,27.995185,-1.751842,0.600000,0.600000,-1.336315
8.490000,-0.287645,-0.359267,0.836596,-0.351373,-0.492663,0.892478,-17.743198,26.931589,-1.476254,0.600000,0.600000,-1.044352
8.500000,-0.284442,-0.355411,0.827149,-0.346797,-0.492347,0.849030,-19.477880,25.484459,-1.182263,0.600000,0.600000,-0.653293
8.510000,-0.281250,-0.351563,0.817734,-0.343879,-0.489903,0.874735,-20.964451,24.165378,-0.889861,0.600000,0.600000,-0.312957
8.520000,-0.278068,-0.347723,0.808352,-0.342367,-0.487129,0.901987,-19.721774,25.319236,-0.695319,0.600000,0.600000,-0.663832
8.530000,-0.274895,-0.343893,0.799003,-0.341675,-0.484168,0.933026,-18.403655,26.510697,-0.502088,0.600000,0.600000,-1.029837
8.540000,-0.271733,-0.340072,0.789687,-0.341616,-0.481062,0.966510,-16.916225,27.813243,-0.312030,0.600000,0.600000,-1.433384
8.550000,-0.268582,-0.336260,0.780405,-0.338595,-0.478835,0.913361,-15.308424,29.173283,-0.121725,0.600000,0.600000,-1.861049
8.560000,-0.265441,-0.332458,0.771158,-0.335031,-0.477346,0.860459,-17.259495,27.592119,0.168577,0.600000,0.600000,-1.422038
8.570000,-0.262310,-0.328666,0.761944,-0.330798,-0.476645,0.808440,-19.143092,25.950926,0.467086,0.600000,0.600000,-0.985146
8.580000,-0.259191,-0.324883,0.752766,-0.326628,-0.476234,0.762451,-20.933456,24.275888,0.768900,0.600000,0.600000,-0.556743
8.590000,-0.256083,-0.321112,0.743623,-0.323606,-0.473854,0.790379,-22.440780,22.768664,1.062520,0.600000,0.600000,-0.188284
8.600000,-0.252986,-0.317350,0.734516,-0.321724,-0.471053,0.821289,-21.170277,24.050511,1.245048,0.600000,0.600000,-0.558632
8.610000,-0.249900,-0.313600,0.725445,-0.320122,-0.468360,0.847156,-19.768461,25.423766,1.422381,0.600000,0.600000,-0.958437
8.620000,-0.246826,-0.309861,0.716411,-0.319519,-0.465038,0.882922,-18.543532,26.591607,1.606965,0.600000,0.600000,-1.307453
8.630000,-0.243763,-0.306132,0.707413,-0.316629,-0.462490,0.835898,-16.911929,28.094542,1.778044,0.600000,0.600000,-1.755089
8.640000,-0.240712,-0.302416,0.698453,-0.312970,-0.461141,0.785250,-18.539614,26.624083,2.065340,0.600000,0.600000,-1.374453
8.650000,-0.237674,-0.298710,0.689531,-0.309383,-0.460089,0.740688,-20.256448,24.964901,2.360031,0.600000,0.600000,-0.957191
8.660000,-0.234647,-0.295017,0.680647,-0.305905,-0.459343,0.702080,-21.693595,23.482563,2.644866,0.600000,0.600000,-0.600415
8.670000,-0.231632,-0.291336,0.671801,-0.301479,-0.459569,0.647047,-22.873335,22.191141,2.918124,0.600000,0.600000,-0.302782
8.680000,-0.228630,-0.287667,0.662995,-0.298291,-0.457403,0.676909,-24.587515,20.201730,3.208077,0.600000,0.600000,0.159481
8.690000,-0.225641,-0.284011,0.654228,-0.295427,-0.455304,0.700787,-23.332898,21.622587,3.385253,0.600000,0.600000,-0.226815
8.700000,-0.222664,-0.280368,0.645500,-0.293648,-0.452314,0.736826,-22.272108,22.787466,3.567344,0.600000,0.600000,-0.552866
8.710000,-0.219700,-0.276738,0.636813,-0.292160,-0.449386,0.766939,-20.755979,24.412037,3.729506,0.600000,0.600000,-1.000128
8.720000,-0.216749,-0.273120,0.628167,-0.291491,-0.445690,0.805826,-19.431845,25.781800,3.897852,0.600000,0.600000,-1.387724
8.730000,-0.213811,-0.269517,0.619561,-0.291429,-0.441740,0.844153,-17.754318,27.457596,4.051681,0.600000,0.600000,-1.862651
8.740000,-0.210887,-0.265927,0.610997,-0.288636,-0.439072,0.788599,-16.065884,29.077434,4.206109,0.600000,0.600000,-2.331558
8.750000,-0.207976,-0.262351,0.602474,-0.286615,-0.435220,0.809133,-17.987240,27.233878,4.497960,0.600000,0.600000,-1.861248
8.760000,-0.205078,-0.258789,0.593994,-0.285180,-0.431311,0.836413,-16.998786,28.209827,4.676102,0.600000,0.600000,-2.151384
8.770000,-0.202194,-0.255242,0.585557,-0.284607,-0.427301,0.864264,-15.740639,29.421878,4.843582,0.600000,0.600000,-2.508569
8.780000,-0.199325,-0.251709,0.577162,-0.284616,-0.423228,0.894668,-14.444788,30.635999,5.010189,0.600000,0.600000,-2.871023
8.790000,-0.196469,-0.248191,0.568811,-0.281681,-0.420029,0.815971,-28.781447,16.170200,-10.576445,0.600000,0.600000,3.140000
8.800000,-0.193627,-0.244688,0.560503,-0.278316,-0.418347,0.762144,-15.912639,29.287578,5.490349,0.600000,0.600000,-2.554675
8.810000,-0.190800,-0.241200,0.552240,-0.275016,-0.416970,0.715292,-17.741232,27.467891,5.773946,0.600000,0.600000,-2.099040
8.820000,-0.187987,-0.237728,0.544021,-0.272748,-0.413846,0.743079,-19.253681,25.856584,6.044765,0.600000,0.600000,-1.712705
8.830000,-0.185189,-0.234271,0.535848,-0.271494,-0.410337,0.772106,-18.041640,27.139221,6.205640,0.600000,0.600000,-2.072311
8.840000,-0.182406,-0.230831,0.527720,-0.270512,-0.406914,0.795959,-16.766517,28.450837,6.362696,0.600000,0.600000,-2.443867
8.850000,-0.179638,-0.227406,0.519637,-0.266968,-0.404487,0.713928,-15.669782,29.549045,6.526047,0.600000,0.600000,-2.763219
8.860000,-0.176884,-0.223998,0.511601,-0.264341,-0.400776,0.724641,-18.504790,26.601113,6.844755,0.600000,0.600000,-2.023271
8.870000,-0.174146,-0.220607,0.503611,-0.262377,-0.396953,0.743784,-17.920859,27.217051,7.026038,0.600000,0.600000,-2.210302
8.880000,-0.171424,-0.217233,0.495669,-0.261318,-0.393005,0.765865,-17.026719,28.155481,7.193627,0.600000,0.600000,-2.481157
8.890000,-0.168717,-0.213875,0.487773,-0.260851,-0.388937,0.790507,-16.015994,29.196729,7.355281,0.600000,0.600000,-2.780919
8.900000,-0.166025,-0.210535,0.479926,-0.257774,-0.386351,0.729335,-14.898620,30.322139,7.511686,0.600000,0.600000,-3.105809
8.910000,-0.163350,-0.207213,0.472127,-0.254233,-0.385153,0.668924,-16.975355,28.174945,7.794239,0.600000,0.600000,-2.572081
8.920000,-0.160691,-0.203908,0.464376,-0.250809,-0.384251,0.614791,-18.939515,25.975438,8.069122,0.600000,0.600000,-2.045475
8.930000,-0.158047,-0.200621,0.456675,-0.246762,-0.384391,0.553338,-20.606697,23.958119,8.324823,0.600000,0.600000,-1.581158
8.940000,-0.155420,-0.197352,0.449023,-0.243361,-0.382628,0.563101,-22.439099,21.570072,8.572287,0.600000,0.600000,-1.043150
8.950000,-0.152810,-0.194102,0.441420,-0.240784,-0.380011,0.579913,-21.937163,22.171454,8.751392,0.600000,0.600000,-1.216811
8.960000,-0.150216,-0.190870,0.433868,-0.238911,-0.376870,0.600210,-21.203656,23.066334,8.922195,0.600000,0.600000,-1.460452
8.970000,-0.147638,-0.187658,0.426367,-0.237633,-0.373265,0.622633,-20.348539,24.099602,9.086626,0.600000,0.600000,-1.738437
8.980000,-0.145078,-0.184464,0.418916,-0.236670,-0.369715,0.639735,-19.412686,25.210969,9.245391,0.600000,0.600000,-2.037164
8.990000,-0.142535,-0.181290,0.411517,-0.236206,-0.365483,0.665791,-18.648369,26.094079,9.407289,0.600000,0.600000,-2.282177
9.000000,-0.140009,-0.178135,0.404170,-0.236129,-0.360723,0.692552,-17.566896,27.331373,9.555232,0.600000,0.600000,-2.616211
9.010000,-0.137500,-0.175000,0.396875,-0.233542,-0.357840,0.637987,-16.445370,28.581208,9.698801,0.600000,0.600000,-2.956774
9.020000,-0.135009,-0.171885,0.389633,-0.231052,-0.355236,0.590002,-18.169506,26.561400,9.948108,0.600000,0.600000,-2.483542
9.030000,-0.132535,-0.168790,0.382443,-0.228796,-0.353061,0.552036,-19.605819,24.755009,10.178249,0.600000,0.600000,-2.075591
9.040000,-0.130079,-0.165716,0.375307,-0.225364,-0.352366,0.492924,-20.666353,23.329245,10.387843,0.600000,0.600000,-1.767287
9.050000,-0.127642,-0.162662,0.368225,-0.222037,-0.351892,0.439389,-22.344798,20.956161,10.597184,0.600000,0.600000,-1.246991
9.060000,-0.125222,-0.159630,0.361197,-0.218896,-0.351682,0.391933,-23.773230,18.768009,10.779334,0.600000,0.600000,-0.781911
9.070000,-0.122820,-0.156618,0.354224,-0.214979,-0.352590,0.334775,-24.959592,16.806211,10.938005,0.600000,0.600000,-0.377084
9.080000,-0.120437,-0.153628,0.347306,-0.210868,-0.351270,0.329999,-26.347529,14.359636,11.062515,0.600000,0.600000,0.125312
9.090000,-0.118073,-0.150659,0.340443,-0.207258,-0.348611,0.336103,-26.304951,14.307690,11.225999,0.600000,0.600000,0.104442
9.100000,-0.115727,-0.147712,0.333636,-0.204112,-0.345117,0.344943,-25.975799,14.757488,11.400468,0.600000,0.600000,-0.024667
9.110000,-0.113400,-0.144788,0.326886,-0.201247,-0.341091,0.359644,-25.573888,15.331424,11.575905,0.600000,0.600000,-0.180570
9.120000,-0.111092,-0.141885,0.320192,-0.198712,-0.336571,0.374503,-25.012555,16.171765,11.754173,0.600000,0.600000,-0.394520
9.130000,-0.108803,-0.139005,0.313555,-0.196419,-0.331515,0.390679,-24.442637,17.014659,11.928815,0.600000,0.600000,-0.609488
9.140000,-0.106534,-0.136147,0.306975,-0.192872,-0.328929,0.366350,-23.831618,17.912419,12.100425,0.600000,0.600000,-0.837041
9.150000,-0.104284,-0.133313,0.300453,-0.189317,-0.327198,0.332570,-24.343922,16.964723,12.245415,0.600000,0.600000,-0.658967
9.160000,-0.102053,-0.130502,0.293990,-0.186053,-0.325619,0.300499,-25.093549,15.570082,12.372433,0.600000,0.600000,-0.385797
9.170000,-0.099842,-0.127714,0.287585,-0.182668,-0.325092,0.261708,-25.771116,14.237211,12.487584,0.600000,0.600000,-0.129144
9.180000,-0.097652,-0.124949,0.281239,-0.179436,-0.325015,0.219644,-26.589335,12.571425,12.575578,0.600000,0.600000,0.195316
9.190000,-0.095481,-0.122209,0.274953,-0.175646,-0.322060,0.218234,-27.446804,10.728367,12.634115,0.600000,0.600000,0.553085
9.200000,-0.093330,-0.119492,0.268726,-0.172024,-0.319935,0.185536,-27.326681,10.814257,12.783737,0.600000,0.600000,0.504926
9.210000,-0.091200,-0.116800,0.262560,-0.167979,-0.316461,0.188273,-27.928651,9.397651,12.843054,0.600000,0.600000,0.770243
9.220000,-0.089090,-0.114132,0.256454,-0.164227,-0.312945,0.187026,-27.716335,9.679698,13.001680,0.600000,0.600000,0.681817
9.230000,-0.087001,-0.111489,0.250410,-0.160301,-0.308323,0.190546,-27.595814,9.768501,13.146688,0.600000,0.600000,0.633835
9.240000,-0.084933,-0.108871,0.244427,-0.156659,-0.304942,0.181523,-27.368614,10.085113,13.304582,0.600000,0.600000,0.538812
9.250000,-0.082886,-0.106278,0.238505,-0.153236,-0.302264,0.165668,-27.427132,9.796420,13.422746,0.600000,0.600000,0.569829
9.260000,-0.080859,-0.103711,0.232646,-0.150206,-0.300306,0.144947,-27.636716,9.175053,13.515554,0.600000,0.600000,0.669785
9.270000,-0.078854,-0.101169,0.226850,-0.146308,-0.296579,0.143588,-27.946584,8.313086,13.585282,0.600000,0.600000,0.819029
9.280000,-0.076871,-0.098653,0.221117,-0.142872,-0.292779,0.137679,-27.834758,8.388145,13.721390,0.600000,0.600000,0.775291
9.290000,-0.074909,-0.096163,0.215447,-0.138677,-0.288858,0.141248,-27.821985,8.240335,13.838808,0.600000,0.600000,0.777676
9.300000,-0.072968,-0.093700,0.209841,-0.134218,-0.284663,0.146693,-27.607518,8.551946,13.990244,0.600000,0.600000,0.685930
9.310000,-0.071050,-0.091263,0.204299,-0.129688,-0.280419,0.153300,-27.353782,8.953018,14.146781,0.600000,0.600000,0.576060
9.320000,-0.069154,-0.088852,0.198822,-0.125593,-0.277103,0.154187,-27.075584,9.408528,14.305400,0.600000,0.600000,0.455224
9.330000,-0.067279,-0.086469,0.193410,-0.121066,-0.273203,0.159708,-26.518872,9.100948,14.521443,0.583138,0.600000,0.392232
9.340000,-0.065427,-0.084113,0.188064,-0.117168,-0.268974,0.162609,-25.629910,8.729856,14.806081,0.556385,0.600000,0.283559
9.350000,-0.063598,-0.081784,0.182783,-0.113730,-0.265674,0.161998,-24.946249,8.403601,15.052888,0.535703,0.600000,0.201738
9.360000,-0.061791,-0.079483,0.177569,-0.110999,-0.262878,0.144863,-24.442195,8.033469,15.258894,0.519396,0.600000,0.155706
9.370000,-0.060006,-0.077210,0.172421,-0.108823,-0.260893,0.120374,-24.433622,7.073708,15.324844,0.509927,0.600000,0.275582
9.380000,-0.058245,-0.074964,0.167340,-0.105208,-0.256916,0.110575,-24.685613,5.914305,15.303046,0.505783,0.600000,0.469660
9.390000,-0.056507,-0.072748,0.162327,-0.101069,-0.252056,0.114659,-24.283922,5.040929,15.421297,0.487012,0.600000,0.517521
9.400000,-0.054792,-0.070559,0.157382,-0.096931,-0.247196,0.118841,-23.487061,4.672528,15.659583,0.462777,0.600000,0.427233
9.410000,-0.053100,-0.068400,0.152505,-0.093250,-0.242270,0.118254,-22.687581,4.297940,15.903709,0.438308,0.600000,0.336637
9.420000,-0.051432,-0.066270,0.147697,-0.089266,-0.237745,0.124082,-22.083856,3.819831,16.089798,0.418187,0.600000,0.294426
9.430000,-0.049787,-0.064168,0.142957,-0.085569,-0.233211,0.129133,-21.290377,3.544882,16.351591,0.394783,0.600000,0.188758
9.440000,-0.048166,-0.062097,0.138288,-0.082481,-0.229957,0.135855,-20.580807,3.304294,16.600480,0.374027,0.600000,0.091546
9.450000,-0.046570,-0.060054,0.133688,-0.080057,-0.227264,0.128698,-19.990497,3.302279,16.848261,0.359109,0.600000,-0.021672
9.460000,-0.044997,-0.058042,0.129158,-0.076441,-0.222606,0.123673,-19.790587,2.843616,16.913015,0.350599,0.600000,0.004598
9.470000,-0.043448,-0.056060,0.124699,-0.072399,-0.217348,0.126435,-19.256013,2.137271,17.043005,0.329926,0.600000,0.010256
9.480000,-0.041924,-0.054108,0.120311,-0.068490,-0.212046,0.126690,-18.486959,1.656645,17.282510,0.304746,0.600000,-0.061235
9.490000,-0.040425,-0.052187,0.115995,-0.065591,-0.207124,0.128333,-17.786746,1.090781,17.485729,0.280654,0.600000,-0.106947
9.500000,-0.038950,-0.050297,0.111750,-0.063269,-0.203322,0.134635,-17.308977,0.864751,17.668819,0.266412,0.600000,-0.165830
9.510000,-0.037500,-0.048438,0.107578,-0.061562,-0.200165,0.131343,-16.899766,1.001624,17.896174,0.257695,0.600000,-0.270567
9.520000,-0.036075,-0.046609,0.103479,-0.060300,-0.197557,0.123747,-16.778694,0.875025,17.961383,0.254868,0.600000,-0.278649
9.530000,-0.034675,-0.044813,0.099452,-0.058440,-0.193324,0.116957,-16.825048,0.673943,17.945184,0.256250,0.600000,-0.242948
9.540000,-0.033301,-0.043048,0.095499,-0.057135,-0.189868,0.116861,-16.707066,0.330672,17.960971,0.251397,0.600000,-0.214578
